date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:18	2947/2947	---MC-	200	added ('OK')	text/markdown	date:Mon,%2003%20Nov%202025%2010:14:18%20GMT	https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary.md	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary.md	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:18	134134/134134	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2003%20Nov%202025%2010:14:19%20GMT	https://learn.doubletick.io/broadcast-list	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:18	44511/44511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2007:13:53%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FQiQy5MDYLX9CBBlTOkll%252Fimage.png%3Falt%3Dmedia%26token%3D58df2731-cc4b-4401-9635-824d0241bcec&width=768&dpr=4&quality=100&sign=782c2616&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imagef893.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:19	71533/71533	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2008:12:11%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FOZOlBo1CmgxH9hYJT3Je%252Fimage.png%3Falt%3Dmedia%26token%3D184e6ed1-f443-4995-9b7a-d2f92d8d98e5&width=768&dpr=4&quality=100&sign=a9ff1011&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image2185.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:20	44424/44424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2008:00:29%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252F5QJ2t7Ip3izJq3odOzA7%252Fimage.png%3Falt%3Dmedia%26token%3D9e0ac4ec-b6d8-4e53-8db2-0f0959c479f5&width=768&dpr=4&quality=100&sign=807c7583&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image65c4.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:20	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:20%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FQiQy5MDYLX9CBBlTOkll%252Fimage.png%3Falt%3Dmedia%26token%3D58df2731-cc4b-4401-9635-824d0241bcec	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image0d0d	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:20	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:21%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FOZOlBo1CmgxH9hYJT3Je%252Fimage.png%3Falt%3Dmedia%26token%3D184e6ed1-f443-4995-9b7a-d2f92d8d98e5	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imageefe4	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:20	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:21%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252F5QJ2t7Ip3izJq3odOzA7%252Fimage.png%3Falt%3Dmedia%26token%3D9e0ac4ec-b6d8-4e53-8db2-0f0959c479f5	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image5a01	(from https://learn.doubletick.io/broadcast-list/how-to-check-broadcast-summary)
15:44:22	3196/3196	---MC-	200	added ('OK')	text/markdown	date:Mon,%2003%20Nov%202025%2010:14:23%20GMT	https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers.md	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list/how-to-re-target-your-customers.md	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:23	134134/134134	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2003%20Nov%202025%2010:14:23%20GMT	https://learn.doubletick.io/broadcast-list	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:24	221020/221020	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2009:18:44%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FEbmdEKGGp5mweW1wSDjG%252Fimage.png%3Falt%3Dmedia%26token%3Df726fdb9-dbd6-4692-a3b4-d58abbd93b87&width=768&dpr=4&quality=100&sign=f02746c0&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image40dc.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:25	196026/196026	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2005:28:51%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FwHED0AVPIXg5yFtQPWX3%252Fimage.png%3Falt%3Dmedia%26token%3Da6a3fb1c-0b6b-4705-b6b2-4afba4a4ea5b&width=768&dpr=4&quality=100&sign=7556bb46&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image3ff8.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:25	203040/203040	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2005:34:41%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FTwEaeoxegspXo7d1wJh9%252Fimage.png%3Falt%3Dmedia%26token%3Dcf750bc9-6e61-467a-adf2-f9bc590e0d7c&width=768&dpr=4&quality=100&sign=dac50883&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imageaf1b.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:25	8538/8538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2009:50:06%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FmfYZN3CNlQfKS6ioKayq%252Fimage.png%3Falt%3Dmedia%26token%3D969f7543-80c4-430c-9a53-d32efbd340f8&width=212&dpr=4&quality=100&sign=8136ccf5&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imagedece.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:26	1112808/1112808	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2006:25:22%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252F24cssZU9MDdzpRKgKScy%252FUntitled%2520design%2520%2840%29.gif%3Falt%3Dmedia%26token%3D51bd0de1-1c91-4dfc-a421-9d1b8e10df79&width=768&dpr=4&quality=100&sign=71ec2c30&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image5ac6.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:26	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:26%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FmfYZN3CNlQfKS6ioKayq%252Fimage.png%3Falt%3Dmedia%26token%3D969f7543-80c4-430c-9a53-d32efbd340f8	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image2999	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:26	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:27%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FEbmdEKGGp5mweW1wSDjG%252Fimage.png%3Falt%3Dmedia%26token%3Df726fdb9-dbd6-4692-a3b4-d58abbd93b87	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image544b	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:26	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:27%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FwHED0AVPIXg5yFtQPWX3%252Fimage.png%3Falt%3Dmedia%26token%3Da6a3fb1c-0b6b-4705-b6b2-4afba4a4ea5b	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image83b8	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:27	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:27%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FTwEaeoxegspXo7d1wJh9%252Fimage.png%3Falt%3Dmedia%26token%3Dcf750bc9-6e61-467a-adf2-f9bc590e0d7c	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image321d	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:27	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:27%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252F24cssZU9MDdzpRKgKScy%252FUntitled%2520design%2520%2840%29.gif%3Falt%3Dmedia%26token%3D51bd0de1-1c91-4dfc-a421-9d1b8e10df79	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image8a91	(from https://learn.doubletick.io/broadcast-list/how-to-re-target-your-customers)
15:44:30	3723/3723	---MC-	200	added ('OK')	text/markdown	date:Mon,%2003%20Nov%202025%2010:14:30%20GMT	https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access.md	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access.md	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:30	134134/134134	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2003%20Nov%202025%2010:14:30%20GMT	https://learn.doubletick.io/broadcast-list	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:30	1067/1067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Mar%202024%2006:26:05%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FlGLEFog4z6SwQrHeMxbv%252Fimage.png%3Falt%3Dmedia%26token%3D199375e6-4f88-4dac-b419-408ac355c264&width=28&dpr=4&quality=100&sign=9d7de4b&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image3f57.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:31	1091928/1091928	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Mar%202024%2007:48:09%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FYR7a1pilyMt7fKrDZ7Cm%252FManage%2520Access.gif%3Falt%3Dmedia%26token%3D624c632d-e453-4122-a4bb-744cb45434d9&width=768&dpr=4&quality=100&sign=5b6be17d&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image5f71.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:31	64326/64326	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Mar%202024%2006:57:43%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FcABc4ggXubRwYYpTDegN%252Fimage.png%3Falt%3Dmedia%26token%3D8bbc43cc-f3de-4355-bc1a-56ceb9f9ecb9&width=768&dpr=4&quality=100&sign=1e1c7a52&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imaged1a3.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:31	83045/83045	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Mar%202024%2007:04:36%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252Fg02Nyt0FptSYTfCWyMAm%252Fimage.png%3Falt%3Dmedia%26token%3Dec34b746-4fca-432e-9968-f37cd9c77a05&width=768&dpr=4&quality=100&sign=b7392c02&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image9c3a.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:31	3309/3309	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Mar%202024%2007:21:12%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252Fq2YpJ4lz46ys1CK3LjWo%252Fimage.png%3Falt%3Dmedia%26token%3Df75f9b2b-6ad0-469f-ba1f-4209eb92674c&width=64&dpr=4&quality=100&sign=929dee05&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imagec8f5.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:33	829095/829095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Mar%202024%2007:30:34%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252F4QoxYWCUBq8Vu2ioirTl%252FManage%2520List%2520Access.gif%3Falt%3Dmedia%26token%3D9554f740-d306-4926-9559-8db6fc3de8c3&width=768&dpr=4&quality=100&sign=4260d3a6&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image415e.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:33	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:33%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FlGLEFog4z6SwQrHeMxbv%252Fimage.png%3Falt%3Dmedia%26token%3D199375e6-4f88-4dac-b419-408ac355c264	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image9af1	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:33	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:33%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FYR7a1pilyMt7fKrDZ7Cm%252FManage%2520Access.gif%3Falt%3Dmedia%26token%3D624c632d-e453-4122-a4bb-744cb45434d9	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image3478	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:33	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:33%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FcABc4ggXubRwYYpTDegN%252Fimage.png%3Falt%3Dmedia%26token%3D8bbc43cc-f3de-4355-bc1a-56ceb9f9ecb9	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image44f1	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:33	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:34%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252Fg02Nyt0FptSYTfCWyMAm%252Fimage.png%3Falt%3Dmedia%26token%3Dec34b746-4fca-432e-9968-f37cd9c77a05	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imagecdd1	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:33	27/27	---M--	400	error ('Bad%20Request')	text/plain	date:Mon,%2003%20Nov%202025%2010:14:34%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252F4QoxYWCUBq8Vu2ioirTl%252FManage%2520List%2520Access.gif%3Falt%3Dmedia%26token%3D9554f740-d306-4926-9559-8db6fc3de8c3	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imageb379	(from https://learn.doubletick.io/broadcast-list/how-to-manage-broadcast-list-access)
15:44:36	4423/4423	---MC-	200	added ('OK')	text/markdown	date:Mon,%2003%20Nov%202025%2010:14:37%20GMT	https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts.md	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts.md	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
15:44:36	134134/134134	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2003%20Nov%202025%2010:14:37%20GMT	https://learn.doubletick.io/broadcast-list	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/broadcast-list	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
15:44:37	154672/154672	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2006:02:17%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FyVnXed4T3XlJFeVedXy4%252Fimage.png%3Falt%3Dmedia%26token%3Dd9a334fc-1bf5-465e-8505-a6fdc1db308e&width=768&dpr=4&quality=100&sign=9a093819&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image0f77.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
15:44:37	58263/58263	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2006:04:58%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FbthURgGq4SC7kv5a16eh%252Fimage.png%3Falt%3Dmedia%26token%3Ddf0631f3-a00b-4ae2-a309-d37e7fe54a36&width=768&dpr=4&quality=100&sign=14144a06&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/imagea6b1.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
15:44:37	53529/53529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2006:06:49%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252Fa1IY42j4rGSWQSaUqpXW%252Fimage.png%3Falt%3Dmedia%26token%3Dc80f74f8-d95d-49d6-bbd0-77231ca41928&width=768&dpr=4&quality=100&sign=e1033a8d&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image6d25.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
15:44:37	56901/56901	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2006:09:19%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FTp1Wtj7ldORwpcmzqXnK%252Fimage.png%3Falt%3Dmedia%26token%3D80f6c727-2a79-41a5-8f39-0c3c2ba8ba85&width=768&dpr=4&quality=100&sign=2ab7163b&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image8cd1.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
15:44:37	56628/56628	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2006:11:46%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252F8NdjCW0L4sM9SCZy54cV%252Fimage.png%3Falt%3Dmedia%26token%3D09f105fb-85db-4b21-96a2-21807105b6d7&width=768&dpr=4&quality=100&sign=4f80192f&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image5130.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
15:44:38	1587/1587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2006:20:16%20GMT	https://learn.doubletick.io/~gitbook/image?url=https%3A%2F%2F2303112206-files.gitbook.io%2F%7E%2Ffiles%2Fv0%2Fb%2Fgitbook-x-prod.appspot.com%2Fo%2Fspaces%252F53n17VnOICC1LtDqlENV%252Fuploads%252FGWkZdBJpE2XlHy7UVmwi%252Fimage.png%3Falt%3Dmedia%26token%3Deece5934-16f7-4900-95f9-932187abf209&width=45&dpr=4&quality=100&sign=b6e95da&sv=2	E:/others/websites/learn.doubleclick.io/learn.doubletick.io/learn.doubletick.io/_gitbook/image2c37.jpg	(from https://learn.doubletick.io/broadcast-list/how-to-scheduled-broadcasts)
